pre,post,# sections,synapse id,series
AWAR,"AFDR,AIZR",1,2245,NR
AWAR,"AFDR,AIZR",1,3418,NR
AWAR,"AFDR,AIZR",2,2244,NR
AWAR,"AFDR,AIZR",3,2234,NR
AWAR,"AFDR,AIZR",3,3419,NR
AWAR,"AFDR,ASIL",2,5619,NR
AWAR,"AFDR,AUAR",1,1698,NR
AWAR,"AFDR,RIR",1,2240,NR
AWAR,"AIAR,AIZR",1,2322,NR
AWAR,"AIAR,AIZR,ASER",1,4948,NR
AWAR,"AIAR,ASGR",1,2311,NR
AWAR,AIYR,1,3266,NR
AWAR,AIYR,1,3774,NR
AWAR,AIZR,1,3411,NR
AWAR,"AIZR,RIGR",6,3408,NR
AWAR,ASER,1,3413,NR
AWAR,"ASER,RIFR",2,3286,NR
AWAR,"ASER,RIR",1,3784,NR
AWBL,ADFL,1,1649,NR
AWBL,ADFL,1,3346,NR
AWBL,"ADFL,AIAL,AIZL",2,1646,NR
AWBL,"ADFL,AIZL",1,1476,NR
AWBL,"ADFL,AIZL",1,1512,NR
AWBL,"ADFL,AIZL",2,1645,NR
AWBL,"ADFL,AIZL",2,1648,NR
AWBL,"ADFL,AIZL",3,1651,NR
AWBL,"ADFL,RIAL",3,1639,NR
AWBL,"ADFL,RIAL",6,406,NR
AWBL,"ADFL,RIGL",1,1579,NR
AWBL,"ADFL,SMBDL,SMBVL",2,631,NR
AWBL,"AIAL,AIZL",2,2265,NR
AWBL,"AIBR,AIZL,ASEL",1,3107,NR
AWBL,"AIYL,AIZL",1,3354,NR
AWBL,ASHL,2,4950,NR
AWBL,"AVBL,AVHR",2,3684,NR
AWBL,"AWAL,AWCL",1,1721,NR
AWBL,"AWAL,HSNL",1,4954,NR
AWBL,"RIAL,SMBVL",1,2166,NR
AWBL,RIGL,1,1580,NR
AWBR,"ADFR,AIZR",1,1457,NR
AWBR,"ADFR,AIZR",1,1666,NR
AWBR,"ADFR,AIZR,RIR",2,1682,NR
AWBR,"ADFR,RIAR",3,868,NR
AWBR,"AIMR,RIR",1,3472,NR
AWBR,"AIYR,ASER",1,3337,NR
AWBR,"AIZR,HSNL,RIR",1,9398,NR
AWBR,"AIZR,OLQVR,URYVR",1,7006,NR
AWBR,"AIZR,RIR",1,3783,NR
AWBR,"AIZR,RIR",1,9325,NR
AWBR,ASGR,1,867,NR
AWBR,"ASHR,AVBR",1,9399,NR
AWBR,"ASHR,AVBR,HSNR",1,3910,NR
AWBR,"HSNL,HSNR",1,9153,NR
AWBR,RIFR,1,4958,NR
AWBR,RIR,1,4957,NR
AWCL,"AFDL,AIYL",1,1517,NR
AWCL,"AFDL,AIYL,AIZL",1,2229,NR
AWCL,"AIAL,AIBL",1,2283,NR
AWCL,"AIAL,AIBL",1,9152,VC
AWCL,AIAR,2,2321,NR
AWCL,"AIAR,AIBR",1,2327,NR
AWCL,"AIAR,AWCR",1,4063,NR
AWCL,AIBL,1,466,NR
AWCL,"AIBL,AIYL",1,2428,NR
AWCL,"AIBL,AIYL",1,3183,NR
AWCL,"AIBL,AIYL",2,2429,NR
AWCL,"AIBL,AIYL",2,3972,NR
AWCL,"AIBL,ASIL",1,3961,NR
AWCL,"AIBL,AWCR",2,2443,NR
AWCL,"AIBR,AWCR",1,3111,NR
AWCL,AIYL,1,1433,NR
AWCL,AIYL,1,3131,NR
AWCL,AIYL,1,3194,NR
AWCL,AIYL,1,3206,NR
AWCL,AIYL,1,4269,NR
AWCL,AIYL,1,4961,NR
AWCL,AIYL,1,5905,VC
AWCL,AIYL,2,1432,NR
AWCL,AIYL,3,407,NR
AWCL,"AIYL,AWCR",2,1361,NR
AWCL,ASER,1,3734,NR
AWCL,ASGR,1,3819,NR
AWCL,"AVAL,RIAL,SMDVL",1,4352,NR
AWCL,AWCR,1,4960,NR
AWCL,AWCR,1,4962,NR
AWCL,AWCR,1,4963,NR
AWCL,"AWCR,RIAL",2,4021,NR
AWCL,RIAL,3,4022,NR
AWCR,"ADFR,ASHR",1,1704,NR
AWCR,AIAL,1,2285,NR
AWCR,AIAR,3,2317,NR
AWCR,"AIAR,AIBR",1,4215,NR
AWCR,"AIAR,AIBR",2,2334,NR
AWCR,"AIAR,ASIR",2,2309,NR
AWCR,"AIBL,ASER,AWCL",2,2444,NR
AWCR,"AIBL,AWCL",1,2433,NR
AWCR,"AIBR,AIYR",1,498,NR
AWCR,"AIBR,AIYR",1,3243,NR
AWCR,"AIBR,AIYR",3,451,NR
AWCR,"AIBR,AIYR",3,637,NR
AWCR,"AIBR,AIYR,ASEL",4,1333,NR
AWCR,"AIBR,AIYR,ASER",3,3292,NR
AWCR,"AIYL,ASEL,AWCL",2,1437,NR
AWCR,"AIYL,AWCL",1,3196,NR
AWCR,"AIYL,AWCL",1,3198,NR
AWCR,"AIYL,AWCL",2,1360,NR
AWCR,"AIYL,AWCL",2,3177,NR
AWCR,"AIYL,AWCL",4,469,NR
AWCR,AIYR,1,723,NR
AWCR,AIYR,1,6538,VC
AWCR,"AIYR,ASEL",1,3971,NR
AWCR,"AIYR,ASEL",1,5621,NR
AWCR,"AIYR,ASGR",3,1458,NR
AWCR,"ASIL,IL2L",2,4966,NR
AWCR,AWCL,2,4968,NR
AWCR,"RIAL,RIVL",3,4965,NR
BAGL,"ADFR,AIZR",1,5181,NR
BAGL,AIBL,1,2346,NR
BAGL,"AIBL,RIGR",1,2345,NR
BAGL,"AINL,RIBR",1,3149,NR
BAGL,AIZR,1,5004,NR
BAGL,"AUAR,AVER",2,4371,NR
BAGL,AVAR,1,4360,NR
BAGL,AVAR,2,4365,NR
BAGL,AVEL,1,4288,NR
BAGL,"AVEL,BAGR",1,4998,NR
BAGL,"AVER,RIBR",1,5003,NR
BAGL,"AVER,RIBR",2,4377,NR
BAGL,"AVER,RIBR",2,4999,NR
BAGL,"CEPVR,CEPshVR",2,4565,NR
BAGL,"CEPshVR,RIAR,URAVR,URXR",1,1856,NR
BAGL,RIAR,1,4666,NR
BAGL,RIAR,1,4667,NR
BAGL,RIAR,1,4668,NR
BAGL,RIAR,1,4669,NR
BAGL,RIAR,1,4747,NR
BAGL,RIAR,1,5309,NR
BAGL,RIAR,2,4661,NR
BAGL,"RIAR,RIBR",1,3569,NR
BAGL,"RIAR,RIBR",1,4988,NR
BAGL,"RIAR,RIBR",1,4990,NR
BAGL,"RIAR,RIBR",2,4326,NR
BAGL,"RIAR,RIBR",2,5632,NR
BAGL,"RIAR,RIGR",1,4390,NR
BAGL,"RIAR,RIGR",1,4670,NR
BAGL,RIBR,1,3298,NR
BAGL,RIBR,1,4369,NR
BAGL,RIBR,1,4996,NR
BAGL,RIBR,1,4997,NR
BAGL,"RIBR,RIVR",2,3297,NR
BAGL,"RID,RIGL",3,5631,NR
BAGL,RIGR,1,4617,NR
BAGL,RIGR,1,4745,NR
BAGL,RIGR,1,4746,NR
BAGL,RIGR,1,5000,NR
BAGL,RIPR,1,5045,NR
BAGR,"AIYL,RIBL",3,4524,NR
BAGR,"AQR,AVAL,BAGL",3,4221,NR
BAGR,AVAL,1,4268,NR
BAGR,AVEL,1,4290,NR
BAGR,AVEL,1,4291,NR
BAGR,AVEL,1,4817,NR
BAGR,"AVEL,RIBL",1,3377,NR
BAGR,"AVEL,RIBL",3,4985,NR
BAGR,"AVEL,RIGL",1,3375,NR
BAGR,"OLQVL,RIBL",2,4984,NR
BAGR,RIAL,1,4227,NR
BAGR,RIAL,1,4257,NR
BAGR,"RIAL,RIBL",1,3162,NR
BAGR,"RIAL,RIBL",1,3163,NR
BAGR,"RIAL,RIBL",1,4258,NR
BAGR,"RIAL,RIBL",1,4260,NR
BAGR,"RIAL,RIBL",1,4980,NR
BAGR,"RIAL,RIBL",3,4256,NR
BAGR,"RIAL,RIBL",3,5290,NR
BAGR,"RIAL,RIGL",1,4625,NR
BAGR,"RIAL,RIGL",4,4622,NR
BAGR,RIBL,1,4272,NR
BAGR,RIBL,1,9400,NR
BAGR,RIBR,1,4986,NR
BAGR,RIGL,1,4624,NR
BAGR,RIGL,3,4623,NR
BAGR,SMDVL,1,2158,NR
BDUL,"ADAL,ADEL",2,6006,VC
BDUL,ADEL,1,6174,VC
BDUL,ADEL,1,6461,VC
BDUL,"ADEL,hyp",2,6462,VC
BDUL,ALML,1,5323,NR
BDUL,"AVHL,URADL",1,2101,NR
BDUL,"AVHL,URADL",1,2102,NR
BDUL,"AVJR,PVNR",1,5915,VC
BDUL,"AVJR,PVNR",1,9401,VC
BDUL,"CEPshVL,PVNR",2,5821,VC
BDUL,"HSNL,RMGL,SAADL",3,6287,VC
BDUL,PVNL,1,1531,NR
BDUL,PVNL,1,5977,VC
BDUL,"RIFL,dBWML5",2,4971,NR
BDUL,URADL,1,4973,NR
BDUL,dBWML5,1,4970,NR
BDUR,ADER,3,1629,NR
BDUR,"ADER,CEPVR",1,4978,NR
BDUR,ALMR,1,4718,NR
BDUR,"ALMR,PVNL",1,511,NR
BDUR,"ALMR,SDQL",2,2854,NR
BDUR,"AVAL,AVHL",2,9063,VC
BDUR,"AVAL,HSNR",3,6186,VC
BDUR,"AVAL,PVCL",2,6406,VC
BDUR,AVBR,1,9402,NR
BDUR,"AVJL,HSNR",1,9403,VC
BDUR,"AVJL,HSNR,PVNL",3,5887,VC
BDUR,"AVJL,PVNR",1,5807,VC
BDUR,HSNR,1,6193,VC
BDUR,PVCL,1,6194,VC
BDUR,PVNL,2,4715,NR
BDUR,"PVNL,PVNR,URADR",3,4806,NR
BDUR,"PVNL,exc_gl",2,4708,NR
BDUR,"PVNR,dBWMR6",1,4979,NR
CEPDL,"AFDL,AINL",2,4523,NR
CEPDL,ALML,1,2918,NR
CEPDL,ALML,1,4502,NR
CEPDL,"AVER,OLLL",1,4539,NR
CEPDL,"AVER,OLLL",1,4540,NR
CEPDL,"AVER,OLLL",2,4534,NR
CEPDL,"AVER,OLLL",4,4097,NR
CEPDL,"AVER,RIBL,RIS",2,5160,NR
CEPDL,"AVER,RMDVL",1,4089,NR
CEPDL,"AVER,RMDVL",1,4090,NR
CEPDL,"AVER,RMDVL",1,4535,NR
CEPDL,CEPDR,1,5534,NR
CEPDL,"IL1DL,OLQDL",1,3293,NR
CEPDL,"IL1DL,OLQDL",1,4449,NR
CEPDL,"IL1DL,OLQDL",2,3295,NR
CEPDL,"IL1DL,OLQDL",10,2926,NR
CEPDL,"IL1DL,OLQDL,RIPL,URADL",3,4038,NR
CEPDL,"IL1DL,URBL",1,4522,NR
CEPDL,"IL2DL,RIPL,URADL",1,2110,NR
CEPDL,"OLQDL,RICL,URBL",4,4487,NR
CEPDL,"OLQDL,RICR,RIPL,URADL",4,2106,NR
CEPDL,"OLQDL,RMDDL,SMBDR,URBL",2,9865,NR
CEPDL,"RIBL,URYDL",1,1815,NR
CEPDL,RICL,1,4509,NR
CEPDL,RICL,1,4513,NR
CEPDL,"RICL,RICR",1,4512,NR
CEPDL,"RICL,RICR",2,4514,NR
CEPDL,"RICL,RMHL",1,4530,NR
CEPDL,"RICL,URBL",1,4507,NR
CEPDL,RICR,1,4531,NR
CEPDL,RIH,1,4550,NR
CEPDL,RIS,1,4537,NR
CEPDL,RMDVL,1,4092,NR
CEPDL,RMDVL,1,4093,NR
CEPDL,RMDVL,1,4094,NR
CEPDL,RMDVL,1,4492,NR
CEPDL,RMDVL,1,4547,NR
CEPDL,"RMDVL,URYDL",5,9404,NR
CEPDL,"RMGL,RMHR",1,2731,NR
CEPDL,"RMGL,RMHR,URBL",1,4511,NR
CEPDL,"RMGL,SIADR,SIBDR",2,9860,NR
CEPDL,"RMGL,dBWML5",2,4488,NR
CEPDL,RMHR,1,2730,NR
CEPDL,RMHR,1,4503,NR
CEPDL,RMHR,2,3553,NR
CEPDL,"RMHR,URBL",2,4504,NR
CEPDL,"SIADR,SMBDR",2,2827,NR
CEPDL,SMBDR,1,2922,NR
CEPDL,URYDL,1,4544,NR
CEPDR,"AVEL,OLLR",2,4828,NR
CEPDR,"AVEL,OLLR",2,4836,NR
CEPDR,"AVEL,OLLR",2,4838,NR
CEPDR,"AVEL,OLLR",5,4826,NR
CEPDR,"AVEL,OLLR,RMDVR",3,1738,NR
CEPDR,"AVEL,RIBR",3,1740,NR
CEPDR,BDUR,1,4160,NR
CEPDR,BDUR,2,4162,NR
CEPDR,"BDUR,RIFR",2,4161,NR
CEPDR,"CEPDR,RICR",3,2975,NR
CEPDR,"CEPDR,URBR",1,1972,NR
CEPDR,"CEPDR,URBR",2,1971,NR
CEPDR,"IL1DR,OLLR,RMDVR,URYDR",3,3718,NR
CEPDR,"IL1DR,OLQDR",1,2980,NR
CEPDR,"IL1DR,OLQDR",1,3631,NR
CEPDR,"IL1DR,OLQDR",2,3629,NR
CEPDR,"IL1DR,OLQDR",2,5125,NR
CEPDR,"IL1DR,OLQDR",3,3630,NR
CEPDR,"IL1DR,OLQDR",3,4900,NR
CEPDR,"IL1R,OLLR",1,5775,NR
CEPDR,OLQDR,1,2979,NR
CEPDR,"OLQDR,RICR,URBR",3,2978,NR
CEPDR,"OLQDR,RIH",4,4404,NR
CEPDR,RICL,1,3133,NR
CEPDR,"RICL,RICR",1,9408,NR
CEPDR,"RICL,RICR",3,2970,NR
CEPDR,"RICL,RICR,RMHL,URBR",3,4899,NR
CEPDR,"RICL,RMHR",1,9407,NR
CEPDR,"RICL,SMBDL",1,4532,NR
CEPDR,"RICL,URADR",2,2073,NR
CEPDR,"RICL,URBR",1,9321,NR
CEPDR,RICR,1,2976,NR
CEPDR,RICR,1,2977,NR
CEPDR,RICR,1,4898,NR
CEPDR,"RICR,URBR",3,1975,NR
CEPDR,"RMDR,RMGR",1,9409,NR
CEPDR,"RMHL,dBWMR3",1,9236,NR
CEPDR,"RMHL,dBWMR3",3,5407,NR
CEPDR,SIBVR,1,9843,NR
CEPDR,URADR,1,2071,NR
CEPDR,URBR,1,2809,NR
CEPDR,URXR,1,1875,NR
CEPDR,URXR,1,2806,NR
CEPDR,dBWMR3,1,5268,NR
CEPDR,dBWMR5,1,9704,NR
CEPDR,dBWMR5,1,9705,NR
CEPVL,"AVER,RIBL,URYVL",3,5511,NR
CEPVL,"AVER,RMDDL",1,3386,NR
CEPVL,"AVER,URYVL",1,2038,NR
CEPVL,CEPshVL,1,5326,NR
CEPVL,"IL1VL,OLQVL,RMDVR,RMHL",8,5490,NR
CEPVL,"IL1VL,RMHL",1,1570,NR
CEPVL,"OLLL,RMDDL",1,9410,NR
CEPVL,"OLLL,RMDDL",2,9324,NR
CEPVL,"OLLL,RMDDL,URYVL",1,5256,NR
CEPVL,"OLQVL,PVR.,URAVL.",3,5459,NR
CEPVL,"OLQVL,RICL,RICR",4,3227,NR
CEPVL,"OLQVL,RIPL",1,9333,NR
CEPVL,"OLQVL,RIPL,URAVL.",3,5489,NR
CEPVL,"RIAL,SMDVR",1,9468,NR
CEPVL,"RICL,RICR",1,1532,NR
CEPVL,"RICL,RICR",6,1472,NR
CEPVL,"RICL,RICR,SIAVL.",6,567,NR
CEPVL,"RICL,RMGL,RMHR,URXL",2,1922,NR
CEPVL,"RICL,RMHR",1,4445,NR
CEPVL,RMDDL,1,5087,NR
CEPVL,RMDDL,1,5261,NR
CEPVL,RMHL,1,1567,NR
CEPVL,RMHR,1,4446,NR
CEPVL,"RMHR,vBWML5",1,3626,NR
CEPVL,"SMBVL,vBWML7",1,9597,NR
CEPVL,exc_gl,2,4901,NR
CEPVL,vBWML7,1,1466,NR
CEPVR,"ADLR,OLQVR",1,950,NR
CEPVR,"ADLR,OLQVR,RICR",2,4634,NR
CEPVR,"ASGR,CEPshVR",1,733,NR
CEPVR,"ASGR,CEPshVR",1,734,NR
CEPVR,"AVEL,OLLR",1,3392,NR
CEPVR,"AVEL,OLLR",1,9340,NR
CEPVR,"AVEL,OLLR",2,4859,NR
CEPVR,"AVEL,OLLR",3,3392,NR
CEPVR,"AVEL,OLLR",3,4853,NR
CEPVR,"AVEL,OLLR,RMDDR",1,3755,NR
CEPVR,"AVEL,OLLR,RMDDR",2,3756,NR
CEPVR,CEPDR,1,5387,NR
CEPVR,IL1VR,1,1594,NR
CEPVR,"IL1VR,IL2VR,RICL,RMHR",3,1595,NR
CEPVR,"IL1VR,OLQVR",2,2885,NR
CEPVR,"IL1VR,URYVR",2,5219,NR
CEPVR,"OLLR,RMDDR",1,1220,NR
CEPVR,"OLQVR,RIPR",3,1596,NR
CEPVR,"OLQVR,SMBVR,URAVR",2,2006,NR
CEPVR,"OLQVR,URAVR",1,2005,NR
CEPVR,"RIAL,RIAR",1,5498,NR
CEPVR,"RICL,RICR,RMHR",8,744,NR
CEPVR,"RICL,RIVL,SIAVR,SMDDR",2,739,NR
CEPVR,RICR,2,4888,NR
CEPVR,"RMHR,SIAVR",1,742,NR
CEPVR,"RMHR,SIAVR",3,741,NR
CEPVR,SIAVR,1,2884,NR
CEPVR,vBWMR3,1,5329,NR
CEPVR,"vBWMR5,vBWMR8",1,9080,NR
CEPVR,"vBWMR5,vBWMR8",1,9081,NR
CEPshDL,"AFDL,SAAVL",4,3511,NR
CEPshDR,AVAR,1,3253,NR
CEPshDR,"AVAR,RMDVR,SAAVR",2,3254,NR
CEPshDR,"BAGR,RMDVR,SAAVR",7,3269,NR
CEPshVR,"AVAL,RIAR",1,1178,NR
CEPshVR,"BAGL,RIAR",4,3571,NR
DA01,"DB01,d-blue-25,dBWMR6",1,8122,DC
DA01,"DD01,VD01",1,8157,DC
DA01,"DD01,d-blue-25",1,8121,DC
DA01,"DD01,d-blue-25,dBWML6",2,8124,DC
DA01,"DD01,d-blue-25,dBWMR7",3,8116,DC
DA01,"DD01,dBWML6",1,8114,DC
DA01,"DD01,dBWML7",1,8110,DC
DA01,"DD01,dBWML7",1,8142,DC
DA01,"DD01,dBWMR7",1,8108,DC
DA01,"DD01,dBWMR7",1,8137,DC
DA01,"FLPR,dBWMR6",2,8107,DC
DA01,"VD01,d-blue-25,dBWMR6",1,8155,DC
DA01,"VD01,dBWML6",4,8148,DC
DA01,"VD01,dBWML7",1,8151,DC
DA01,"VD01,dBWMR6",2,8111,DC
DA01,"VD01,dBWMR7",1,8112,DC
DA01,"VD01,dBWMR7",1,8145,DC
DA01,"VD01,dBWMR7",2,8146,DC
DA01,"VD02,dBWML7",2,8152,DC
DA01,"VD02,dBWML8",1,10181,DC
DA01,"VD02,dBWML8",1,10220,DC
DA01,"d-blue-25,dBWML7",1,8128,DC
DA01,"d-blue-25,dBWML7",2,8118,DC
DA01,"d-blue-25,dBWMR6",2,8129,DC
DA01,dBWML6,1,8132,DC
DA01,dBWML6,1,8141,DC
DA01,dBWML8,1,8163,DC
DA02,"AS02,DD01",1,8360,DC
DA02,"DA03,VD03",1,8364,DC
DA02,"DB01,VD02,dBWMR7",1,8292,DC
DA02,DD01,1,8351,DC
DA02,"DD01,DD01",1,9546,DC
DA02,"DD01,VD02,dBWML9",1,8322,DC
DA02,"DD01,VD03,dBWMR9",2,8310,DC
DA02,VD02,1,8333,DC
DA02,"VD02,dBWML8",1,8288,DC
DA02,"VD02,dBWML8",1,8295,DC
DA02,"VD02,dBWML8",1,8334,DC
DA02,"VD02,dBWML8",1,9530,DC
DA02,"VD02,dBWMR7",1,8293,DC
DA02,"VD02,dBWMR7",1,8299,DC
DA02,"VD02,dBWMR8",1,8345,DC
DA02,"VD02,dBWMR8",1,9539,DC
DA02,"VD02,dBWMR8",1,9545,DC
DA02,"VD02,dBWMR8",1,10183,DC
DA02,"VD02,dBWMR8",2,8330,DC
DA02,"VD02,dBWMR9",1,8332,DC
DA02,"VD02,dBWMR9",1,10173,DC
DA02,"VD03,dBWML10",2,8313,DC
DA02,"VD03,dBWML9",1,8363,DC
DA02,"VD03,dBWML9",2,8361,DC
DA02,"VD03,dBWMR9",3,8305,DC
DA02,dBWML7,1,9532,DC
DA02,dBWML8,1,8352,DC
DA03,AS04,1,8641,DC
DA03,AS04,1,8654,DC
DA03,"DA04,DB03",1,8658,DC
DA03,"DA04,DB03,VD04",1,8660,DC
DA03,"DD02,VD03,dBWML11",2,8463,DC
DA03,"DD02,dBWMR10",1,8470,DC
DA03,"VD03,VD04,dBWML11",3,8477,DC
DA03,"VD03,dBWML10",1,8306,DC
DA03,"VD03,dBWML10",1,8392,DC
DA03,"VD03,dBWML10",1,8453,DC
DA03,"VD03,dBWML10",2,8369,DC
DA03,"VD03,dBWML10",2,8375,DC
DA03,"VD03,dBWML10",2,8383,DC
DA03,"VD03,dBWML10",2,8460,DC
DA03,"VD03,dBWML10",3,8312,DC
DA03,"VD03,dBWML10,dBWMR10",3,8374,DC
DA03,"VD03,dBWML11",1,8378,DC
DA03,"VD03,dBWML11",1,8404,DC
DA03,"VD03,dBWML9",1,8391,DC
DA03,"VD03,dBWML9",2,8380,DC
DA03,"VD03,dBWMR10",1,8397,DC
DA03,"VD03,dBWMR10",1,8399,DC
DA03,"VD03,dBWMR10",2,8455,DC
DA03,"VD03,dBWMR10",2,8466,DC
DA03,"VD03,dBWMR10",3,8473,DC
DA03,"VD03,dBWMR11",1,8401,DC
DA03,"VD03,dBWMR11",1,8450,DC
DA03,"VD03,dBWMR11",2,8469,DC
DA03,"VD03,dBWMR9",1,8393,DC
DA03,"VD03,dBWMR9",2,8386,DC
DA03,VD04,1,8486,DC
DA03,"VD04,dBWML11",1,8657,DC
DA03,"VD04,dBWML11",4,8487,DC
DA03,"VD04,dBWMR10",1,8494,DC
DA03,"VD04,dBWMR12",2,8656,DC
DA04,"DB02,VD04,dBWML12",2,8659,DC
DA04,"DD02,VD04,dBWMR12",2,8680,DC
DA04,"DD02,VD05,dBWMR11",1,8720,DC
DA04,"DD02,dBWMR12",1,8681,DC
DA04,"VD04,dBWML11",1,8691,DC
DA04,"VD04,dBWML11",2,8647,DC
DA04,"VD04,dBWML12",1,8664,DC
DA04,"VD04,dBWMR11",1,8661,DC
DA04,"VD04,dBWMR11",1,8665,DC
DA04,"VD04,dBWMR12",1,8690,DC
DA04,"VD05,dBWML11",1,8706,DC
DA04,"VD05,dBWML11",2,8716,DC
DA04,"VD05,dBWML12",1,8704,DC
DA04,"VD05,dBWML12",1,8717,DC
DA04,"VD05,dBWML12",1,8718,DC
DA04,"VD05,dBWML12",1,8741,DC
DA04,"VD05,dBWML12",2,8734,DC
DA04,"VD05,dBWML13",1,8698,DC
DA04,"VD05,dBWMR11",1,8711,DC
DA04,"VD05,dBWMR11",1,10202,DC
DA04,"VD05,dBWMR13",1,8753,DC
DA04,"VD05,dBWMR13",3,10221,DC
DA04,"VD05,dBWMR13",4,8731,DC
DA04,dBWML12,1,8692,DC
DA04,dBWMR13,1,8738,DC
DA05,"DA04,dBWMR12",1,8724,DC
DA05,"DB04,VD07_old,dBWMR14",1,9167,DC
DA05,"VD05,dBWML13",1,8755,DC
DA05,"VD06,VD07_old,dBWML13",1,8823,DC
DA05,"VD06,dBWML12",1,8764,DC
DA05,"VD06,dBWML13",1,8765,DC
DA05,"VD06,dBWML13",1,8773,DC
DA05,"VD06,dBWML13",1,8810,DC
DA05,"VD06,dBWML13",1,8811,DC
DA05,"VD06,dBWML13",1,8817,DC
DA05,"VD06,dBWML14",1,8769,DC
DA05,"VD06,dBWML14",1,8775,DC
DA05,"VD06,dBWML14",2,8806,DC
DA05,"VD06,dBWMR12",1,8767,DC
DA05,"VD06,dBWMR13",1,8761,DC
DA05,"VD06,dBWMR13",1,8771,DC
DA05,"VD06,dBWMR13",2,8815,DC
DA05,"VD06,dBWMR14",2,8777,DC
DA05,"VD06,dBWMR14",2,8809,DC
DA05,"VD06,dBWMR14",2,8816,DC
DA05,"VD07_old,dBWML13",2,9162,DC
DA05,"VD07_old,dBWML14",1,9164,DC
DA05,"VD07_old,dBWML14",2,9169,DC
DA05,"VD07_old,dBWMR13",1,9171,DC
DA05,"VD07_old,dBWMR13",1,10228,DC
DA05,"VD07_old,dBWMR14",1,10230,DC
DA05,dBWML13,1,8766,DC
DA05,dBWMR13,1,8808,DC
DA06,VD04,1,8686,DC
DA06,"VD04,dBWMR10",1,8478,DC
DA06,"VD04,dBWMR11",1,8883,DC
DA06,"VD04,dBWMR11",1,10197,DC
DA06,"VD05,dBWML11",1,8708,DC
DA06,"VD05,dBWML12",1,8754,DC
DA06,"VD05,dBWMR12",1,8722,DC
DA06,"VD06,dBWML14",2,8801,DC
DA06,"VD06,dBWML14",2,8814,DC
DA06,"VD06,dBWMR13",2,8776,DC
DB01,AS01,2,8011,DC
DB01,"AS01,DA01",1,8160,DC
DB01,"AS01,DA01,DD01,d-blue-25",1,8159,DC
DB01,"AS01,DA01,VD01,d-blue-25",3,8154,DC
DB01,"AS01,DA01,d-blue-25",1,8120,DC
DB01,"AS01,DA01,d-blue-25",1,8125,DC
DB01,"AS01,DA01,d-blue-25",1,8158,DC
DB01,"AS01,FLPR,hyp",1,8106,DC
DB01,"AS01,VD01,d-blue-25",1,8156,DC
DB01,"AS01,VD01,d-blue-25",2,8117,DC
DB01,"AS01,d-blue-25",1,8126,DC
DB01,"AS02,DD01,VD02",2,10188,DC
DB01,"AS02,VD02",1,8337,DC
DB01,"AS02,VD02,dBWMR8",1,8335,DC
DB01,"DA01,DD01,VD02",1,8287,DC
DB01,"DA01,VD01,d-blue-25",1,8127,DC
DB01,"DA01,VD01,d-blue-25",3,8153,DC
DB01,"DA01,d-blue-25",2,8119,DC
DB01,"DA01,dBWML6",1,8140,DC
DB01,"DA02,DD01",1,8319,DC
DB01,"DA02,DD01",1,9062,DC
DB01,DD01,1,8347,DC
DB01,DD01,1,8359,DC
DB01,DD01,1,8370,DC
DB01,"DD01,RID",1,8314,DC
DB01,"DD01,VD01",3,8149,DC
DB01,"DD01,VD01,VD02,dBWML8",1,8296,DC
DB01,"DD01,VD01,dBWML6",1,10178,DC
DB01,"DD01,VD01,dBWML6",1,10179,DC
DB01,"DD01,VD02",1,8289,DC
DB01,"DD01,VD02",1,8300,DC
DB01,"DD01,VD02",1,8331,DC
DB01,"DD01,VD02",2,8328,DC
DB01,"DD01,VD02,dBWML9",1,10184,DC
DB01,"DD01,VD02,dBWML9",2,8329,DC
DB01,"DD01,VD02,dBWML9",2,8348,DC
DB01,"DD01,VD02,dBWMR8",2,8341,DC
DB01,"DD01,VD03",1,8373,DC
DB01,"DD01,dBWML9",1,10186,DC
DB01,"DD01,dBWMR8",1,8302,DC
DB01,"VD01,VD02,dBWML8",2,9531,DC
DB01,"VD02,dBWMR8",1,8336,DC
DB01,"VD02,dBWMR8",1,8356,DC
DB01,"VD02,dBWMR9",2,8325,DC
DB01,VD03,1,8366,DC
DB02,"AS03,DA02,VD03",1,9940,DC
DB02,"AS03,DA03,VD03",1,9938,DC
DB02,"AS03,dBWML10",1,9934,DC
DB02,"AS04,DA03",1,8451,DC
DB02,"AS04,VD04",1,8668,DC
DB02,"DA02,DD01,VD03",2,8304,DC
DB02,"DA03,DD02,VD03",1,9551,DC
DB02,"DA03,DD02,VD04",2,8655,DC
DB02,"DA03,VD03",1,8311,DC
DB02,"DA03,VD03",1,8456,DC
DB02,"DA03,VD03",1,8465,DC
DB02,"DA03,VD03",1,9550,DC
DB02,"DA03,VD03",1,9552,DC
DB02,"DA03,VD03",1,10194,DC
DB02,"DA03,VD04",1,8485,DC
DB02,"DA04,VD04",1,8652,DC
DB02,"DD01,VD03",1,8309,DC
DB02,"DD02,VD03",2,8464,DC
DB02,"DD02,VD03,dBWML11",1,8481,DC
DB02,"DD02,VD03,dBWMR11",3,8467,DC
DB02,"DD02,VD04",1,8650,DC
DB02,"DD02,VD04",1,10195,DC
DB02,"DD02,VD04,dBWML11",1,8648,DC
DB02,"DD02,VD04,dBWMR11",2,8480,DC
DB02,"DD02,dBWMR10",2,8649,DC
DB02,VD03,1,8398,DC
DB02,VD03,1,8452,DC
